sales_growth
13.884063609379705
inf
8.234032832529682
35.89377435472352
23.039808385461647
23.368255443890405
12.916531775440209
18.436904726683935
12.735611017947445
13.386162873011266
16.07167018265372
9.338631385995445
31.680375382235916
17.79229032557541
27.720077885251193
13.040053158678798
13.148174531155355
7.287154092546055
-6.1824830920013
7.072918011249185
6.28711253025962
10.7974667840667
13.360123238512855
24.230662059048534
12.540286372550424
7.46584444558378
7.322216096810807
14.915274046905779
-1.0405800544620258
32.85008130075164
10.1910499699303
10.338394809796213
10.317618469549373
8.23866587841302
17.255814009521874
8.07688633038448
11.226777539297906
16.25032940485507
24.813124213072403
21.768640050782007
4.723260368832016
10.819106816459634
8.781970690411423
14.934356035349182
19.23434314758108
14.502045839212752
23.58323922027403
21.511938394546636
14.768375506347219
5.129021780301923
15.450328988859606
17.09791399182916
9.041242003224582
9.706315717651147
45.90872351141586
2.555518349100372
16.117353784422118
19.442540707893773
4.600487141478493
20.106029964376738
12.368787056789788
25.433624980747126
7.8231951227353935
12.60463208161109
15.767316703722534
18.884874935503817
8.075409320245019
4.266189761063033
10.023266311810254
15.059149334202292
18.946090975726527
13.370787937238383
10.426790851265766
13.353211933089138
14.211532826958507
9.028615580566669
24.218882763023686
10.828229990808058
13.837934062975577
18.985073007771945
6.404138607200283
16.281409376187874
8.286950671036507
8.831019956439468
6.705335929280909
5.075377044947937
14.875578702157766
22.541005040257467
18.324654511752115
13.438333154645644
21.563369124787958
19.033049643063336
13.269835940332374
15.578037654817333
1.3104058390255968
26.56638750828939
48.61193170757383
9.022315363578048
44.085755927532055
12.94823844887305
